Epoch,total,pde,ic,bc
259,0.0952095091342926,0.009719532914459705,0.0003539219906087965,0.0005009777378290892
260,0.09448336809873581,0.00965159758925438,0.00035095048951916397,0.0004973672330379486
261,0.09376257658004761,0.009585239924490452,0.0003479558799881488,0.0004938174970448017
262,0.09304744750261307,0.009520205669105053,0.0003449467185419053,0.0004903256776742637
263,0.09233821928501129,0.009456220082938671,0.00034192606108263135,0.0004868938704021275
264,0.09163492172956467,0.009393068961799145,0.0003389046178199351,0.00048351389705203474
265,0.09093790501356125,0.00933055579662323,0.0003358981921337545,0.00048017530934885144
266,0.09024711698293686,0.009268462657928467,0.0003329095779918134,0.0004768769722431898
267,0.08956264704465866,0.00920660700649023,0.00032994660432450473,0.00047361376346088946
268,0.08888444304466248,0.00914487149566412,0.0003270185552537441,0.00047037715557962656
269,0.08821243047714233,0.009083142504096031,0.00032413049484603107,0.0004671623173635453
270,0.08754635602235794,0.009021321311593056,0.0003212842857465148,0.00046396604739129543
271,0.08688603341579437,0.008959352038800716,0.0003184830129612237,0.00046078377636149526
272,0.08623133599758148,0.008897215127944946,0.0003157313331030309,0.0004576098872348666
273,0.08558200299739838,0.008834879845380783,0.0003130272380076349,0.0004544440016616136
274,0.08493778109550476,0.00877233687788248,0.0003103689814452082,0.00045128550846129656
275,0.08429858833551407,0.008709605783224106,0.0003077594155911356,0.00044813042040914297
276,0.0836641937494278,0.008646697737276554,0.0003051946987397969,0.00044498028000816703
277,0.08303458988666534,0.008583622984588146,0.00030267200781963766,0.0004418376483954489
278,0.08240973949432373,0.00852041132748127,0.0003001914592459798,0.0004387017688713968
279,0.08178947865962982,0.008457099087536335,0.00029774964787065983,0.00043557421304285526
280,0.08117395639419556,0.00839371606707573,0.0002953435468953103,0.00043245882261544466
281,0.08056303858757019,0.008330311626195908,0.00029296978027559817,0.0004293574602343142
282,0.0799567848443985,0.008266945369541645,0.00029062601970508695,0.0004262723959982395
283,0.07935523986816406,0.008203674107789993,0.0002883089182432741,0.00042320674401707947
284,0.0787583664059639,0.0081405621021986,0.0002860158565454185,0.00042016219231300056
285,0.07816612720489502,0.008077695034444332,0.000283743574982509,0.00041714071994647384
286,0.07757855206727982,0.008015140891075134,0.0002814890176523477,0.00041414506267756224
287,0.07699558883905411,0.007952975109219551,0.00027924918686039746,0.0004111769376322627
288,0.07641714066267014,0.007891276851296425,0.0002770229475572705,0.0004082357045263052
289,0.07584325224161148,0.007830114103853703,0.0002748088154476136,0.0004053225857205689
290,0.07527381181716919,0.007769537158310413,0.0002726034726947546,0.00040243929834105074
291,0.07470882683992386,0.007709600031375885,0.00027040677377954125,0.0003995855222456157
292,0.07414818555116653,0.00765033857896924,0.00026821953360922635,0.00039675890002399683
293,0.07359184324741364,0.007591773755848408,0.0002660405298229307,0.0003939602174796164
294,0.07303979247808456,0.007533918134868145,0.00026386918034404516,0.0003911895619239658
295,0.07249192893505096,0.007476778235286474,0.00026170662022195756,0.00038844492519274354
296,0.07194824516773224,0.00742034986615181,0.000259554130025208,0.00038572485209442675
297,0.0714087188243866,0.007364610210061073,0.00025741197168827057,0.0003830291097983718
298,0.07087327539920807,0.007309542968869209,0.00025528037804178894,0.00038035691250115633
299,0.07034194469451904,0.007255122531205416,0.00025316214305348694,0.00037770604831166565
300,0.06981460750102997,0.007201312109827995,0.00025105607346631587,0.0003750769537873566
301,0.06929132342338562,0.007148077245801687,0.0002489641774445772,0.00037246831925585866
302,0.06877203285694122,0.007095384411513805,0.00024688823032192886,0.000369878311175853
303,0.06825666129589081,0.007043187040835619,0.0002448277664370835,0.0003673069877550006
304,0.06774520874023438,0.006991443689912558,0.0002427825384074822,0.00036475510569289327
305,0.0672377198934555,0.006940115243196487,0.00024075608234852552,0.00036221995833329856
306,0.06673403084278107,0.006889163050800562,0.00023874756880104542,0.00035970110911875963
307,0.06623417139053345,0.006838550791144371,0.0002367568959016353,0.0003571993438526988
308,0.06573810428380966,0.006788244470953941,0.00023478479124605656,0.00035471381852403283
309,0.0652458593249321,0.006738218478858471,0.0002328321716049686,0.00035224424209445715
310,0.06475728750228882,0.006688452325761318,0.00023089890601113439,0.00034978942130692303
311,0.06427235156297684,0.006638932041823864,0.0002289847907377407,0.0003473494143690914
312,0.06379108875989914,0.006589652970433235,0.00022708933101966977,0.00034492500708438456
313,0.06331346929073334,0.006540611386299133,0.0002252129779662937,0.00034251558827236295
314,0.06283934414386749,0.006491816136986017,0.00022335619723889977,0.00034011906245723367
315,0.06236884370446205,0.006443267688155174,0.00022151766461320221,0.00033773810719139874
316,0.061901822686195374,0.006394984666258097,0.00021969701629132032,0.0003353713545948267
317,0.061438336968421936,0.006346977781504393,0.0002178941504098475,0.00033301941584795713
318,0.06097828596830368,0.006299260538071394,0.0002161088486900553,0.00033068141783587635
319,0.06052166968584061,0.0062518492341041565,0.0002143409801647067,0.00032835721503943205
320,0.060068439692258835,0.006204755045473576,0.0002125885512214154,0.00032604829175397754
321,0.059618592262268066,0.006157985422760248,0.0002108517655869946,0.00032375429873354733
322,0.059172146022319794,0.006111561320722103,0.00020913188927806914,0.00032147395540960133
323,0.058729011565446854,0.006065480411052704,0.0002074260264635086,0.0003192092990502715
324,0.058289144188165665,0.006019758526235819,0.00020573449728544801,0.0003169593692291528
325,0.057852596044540405,0.005974401254206896,0.00020405754912644625,0.00031472439877688885
326,0.05741928890347481,0.00592940766364336,0.00020239387231413275,0.00031250494066625834
327,0.05698920786380768,0.0058847833424806595,0.0002007432485697791,0.0003103010240010917
328,0.05656232312321663,0.00584053248167038,0.00019910595437977463,0.00030811195028945804
329,0.056138597428798676,0.00579664995893836,0.00019748089835047722,0.000305938592646271
330,0.055718034505844116,0.0057531362399458885,0.0001958676875801757,0.0003037812712136656
331,0.05530059337615967,0.005709992256015539,0.0001942675153259188,0.0003016385016962886
332,0.05488622188568115,0.005667204037308693,0.00019267851894255728,0.0002995116519741714
333,0.054474927484989166,0.00562477158382535,0.00019110184803139418,0.0002973997325170785
334,0.054066725075244904,0.0055826883763074875,0.00018953721155412495,0.0002953031216748059
335,0.053661517798900604,0.0055409446358680725,0.0001879843621281907,0.00029322138288989663
336,0.05325932055711746,0.005499534774571657,0.00018644377996679395,0.0002911540796048939
337,0.0528600849211216,0.005458452273160219,0.00018491529044695199,0.000289101037196815
338,0.05246381834149361,0.005417685955762863,0.00018339861708227545,0.0002870627213269472
339,0.05207047611474991,0.00537723395973444,0.00018189485126640648,0.00028503756038844585
340,0.05168004706501961,0.005337090231478214,0.00018040384748019278,0.0002830257290042937
341,0.05129248648881912,0.005297242198139429,0.00017892412142828107,0.00028102833312004805
342,0.050907768309116364,0.005257688462734222,0.00017745782679412514,0.0002790429862216115
343,0.05052594095468521,0.0052184248343110085,0.00017600423598196357,0.0002770709106698632
344,0.050146911293268204,0.005179441999644041,0.0001745628978824243,0.0002751117863226682
345,0.049770697951316833,0.005140738096088171,0.00017313487478531897,0.00027316471096128225
346,0.049397215247154236,0.005102312657982111,0.00017171859508380294,0.0002712304121814668
347,0.04902651906013489,0.005064159631729126,0.0001703150337561965,0.00026930856984108686
348,0.04865852743387222,0.005026279017329216,0.00016892392886802554,0.00026739854365587234
349,0.04829327017068863,0.004988666158169508,0.00016754558600950986,0.0002655004500411451
350,0.04793067276477814,0.004951319191604853,0.000166178637300618,0.0002636149001773447
351,0.04757079854607582,0.0049142371863126755,0.00016482386854477227,0.00026174174854531884
352,0.04721352458000183,0.004877421073615551,0.00016348152712453157,0.0002598795108497143
353,0.04685886949300766,0.0048408652655780315,0.00016215017240028828,0.000258029846008867
354,0.046506840735673904,0.00480457441881299,0.000160830415552482,0.0002561922592576593
355,0.04615742713212967,0.0047685531899333,0.00015952237299643457,0.0002543663722462952
356,0.04581054300069809,0.004732793662697077,0.00015822485147509724,0.00025255262153223157
357,0.04546622931957245,0.004697301425039768,0.0001569389132782817,0.00025075036683119833
358,0.045124419033527374,0.0046620797365903854,0.00015566378715448081,0.00024895957903936505
359,0.04478512704372406,0.004627123475074768,0.00015439867274835706,0.0002471813349984586
360,0.044448334723711014,0.004592436831444502,0.00015314487973228097,0.00024541409220546484
361,0.04411398991942406,0.004558023996651173,0.00015190157864708453,0.00024365808349102736
362,0.04378213733434677,0.004523877054452896,0.00015066821651998907,0.0002419144002487883
363,0.04345270246267319,0.004489998333156109,0.000149445011629723,0.00024018200929276645
364,0.043125689029693604,0.004456394352018833,0.00014823328820057213,0.00023845964460633695
365,0.04280106723308563,0.004423049744218588,0.00014703047054354101,0.00023674967815168202
366,0.04247881844639778,0.00438997708261013,0.00014583763550035655,0.00023505077115260065
367,0.042158953845500946,0.004357172176241875,0.00014465569984167814,0.00023336209414992481
368,0.04184141010046005,0.0043246205896139145,0.00014348299009725451,0.0002316849131602794
369,0.0415261909365654,0.004292333032935858,0.000142320292070508,0.00023001828230917454
370,0.04121331125497818,0.004260302055627108,0.00014116763486526906,0.00022836246353108436
371,0.04090268909931183,0.004228521138429642,0.000140024145366624,0.00022671755868941545
372,0.04059435799717903,0.004196994937956333,0.00013889117690268904,0.00022508244728669524
373,0.040288280695676804,0.004165718797594309,0.0001377674489049241,0.00022345816250890493
374,0.03998446464538574,0.004134685266762972,0.0001366529759252444,0.00022184482077136636
375,0.039682820439338684,0.004103898536413908,0.00013554854376707226,0.00022024069039616734
376,0.03938344866037369,0.004073353949934244,0.00013445390504784882,0.00021864702284801751
377,0.03908621892333031,0.004043043591082096,0.00013336721167434007,0.0002170645457226783
378,0.03879120200872421,0.004012978170067072,0.00013229119940660894,0.00021549106168095022
379,0.038498349487781525,0.003983145114034414,0.0001312243693973869,0.00021392767666839063
380,0.03820761665701866,0.0039535402320325375,0.0001301659067394212,0.0002123748417943716
381,0.037918999791145325,0.0039241723716259,0.00012911729572806507,0.00021083097090013325
382,0.03763251751661301,0.0038950310554355383,0.00012807750317733735,0.00020929734455421567
383,0.037348128855228424,0.0038661190774291754,0.00012704655819106847,0.000207773526199162
384,0.03706581890583038,0.0038374385330826044,0.00012602497008629143,0.00020625884644687176
385,0.03678557276725769,0.003808978945016861,0.00012501167657319456,0.00020475426572375
386,0.03650738298892975,0.0037807514891028404,0.00012400771083775908,0.000203258590772748
387,0.03623121976852417,0.003752748016268015,0.00012301192327868193,0.0002017727674683556
388,0.03595710173249245,0.0037249689921736717,0.0001220248595927842,0.00020029644656460732
389,0.03568495437502861,0.0036974181421101093,0.00012104667257517576,0.00019882868218701333
390,0.03541480749845505,0.0036700889468193054,0.00012007635814370587,0.00019737081311177462
391,0.035146649926900864,0.0036429804749786854,0.00011911449109902605,0.00019592219905462116
392,0.03488043695688248,0.003616098780184984,0.00011816115147667006,0.0001944821997312829
393,0.034616194665431976,0.0035894333850592375,0.00011721601185854524,0.00019305161549709737
394,0.03435385972261429,0.0035629859194159508,0.00011627813364611939,0.0001916305918712169
395,0.03409349173307419,0.0035367640666663647,0.00011534975783433765,0.0001902175135910511
396,0.033834997564554214,0.0035107459407299757,0.00011442795948823914,0.00018881454889196903
397,0.033578403294086456,0.003484953660517931,0.00011351505236234516,0.00018741944222711027
398,0.03332367539405823,0.0034593769814819098,0.00011260956671321765,0.00018603340140543878
399,0.033070847392082214,0.0034340019337832928,0.00011171084770467132,0.00018465760513208807
400,0.032819829881191254,0.003408858086913824,0.00011082204582635313,0.00018328767328057438
401,0.03257068619132042,0.003383913077414036,0.00010993914474966004,0.0001819285680539906
402,0.03232332691550255,0.0033591766841709614,0.00010906303214142099,0.00018057847046293318
403,0.03207783401012421,0.0033346631098538637,0.00010819723684107885,0.00017923448467627168
404,0.031834106892347336,0.003310339292511344,0.00010733620001701638,0.00017790147103369236
405,0.031592175364494324,0.0032862296793609858,0.00010648364695953205,0.00017657579155638814
406,0.031352002173662186,0.0032623272854834795,0.00010563850082689896,0.0001752582611516118
407,0.03111361339688301,0.003238615347072482,0.0001047998812282458,0.00017395010218024254
408,0.03087696060538292,0.0032151180785149336,0.00010396978905191645,0.00017264863708987832
409,0.030642069876194,0.003191812429577112,0.00010314570681657642,0.00017135687812697142
410,0.030408885329961777,0.003168705850839615,0.00010232869681203738,0.0001700731081655249
411,0.030177418142557144,0.0031458071898669004,0.00010152014147024602,0.00016879595932550728
412,0.029947660863399506,0.0031230889726430178,0.00010071665019495413,0.00016752905503381044
413,0.02971957065165043,0.003100581932812929,9.992151171900332e-05,0.0001662683644099161
414,0.02949315868318081,0.0030782653484493494,9.913274698192254e-05,0.00016501618665643036
415,0.02926844358444214,0.0030561373569071293,9.835040691541508e-05,0.00016377263818867505
416,0.02904535084962845,0.0030342114623636007,9.757555380929261e-05,0.0001625358418095857
417,0.028823912143707275,0.003012467874214053,9.680654329713434e-05,0.0001613079075468704
418,0.02860412374138832,0.0029909182339906693,9.604506340110675e-05,0.0001600869873072952
419,0.028385912999510765,0.0029695567209273577,9.528946975478902e-05,0.00015887409972492605
420,0.028169337660074234,0.002948382403701544,9.454032260691747e-05,0.00015766923024784774
421,0.027954380959272385,0.002927397610619664,9.37985023483634e-05,0.0001564713311381638
422,0.02774098515510559,0.00290659605525434,9.306224819738418e-05,0.00015528162475675344
423,0.027529168874025345,0.0028859851881861687,9.233273158315569e-05,0.00015409909246955067
424,0.027318909764289856,0.00286555546335876,9.160894114756957e-05,0.00015292460739146918
425,0.027110202237963676,0.0028453124687075615,9.089174272958189e-05,0.000151757150888443
426,0.02690305933356285,0.002825253875926137,9.018095443025231e-05,0.00015059710131026804
427,0.026697423309087753,0.0028053747955709696,8.94756376510486e-05,0.0001494448515586555
428,0.026493337005376816,0.002785678021609783,8.877693471731618e-05,0.00014829965948592871
429,0.02629075199365616,0.0027661591302603483,8.808411075733602e-05,0.00014716181613039225
430,0.02608966827392578,0.0027468183543533087,8.739713666727766e-05,0.00014603135059587657
431,0.02589007467031479,0.0027276547625660896,8.671619434608147e-05,0.00014490800094790757
432,0.025691960006952286,0.0027086688205599785,8.604115282651037e-05,0.00014379176718648523
433,0.02549532614648342,0.002689855173230171,8.537161920685321e-05,0.00014268308586906642
434,0.02530013956129551,0.0026712212711572647,8.470843749819323e-05,0.00014158074918668717
435,0.025106415152549744,0.0026527580339461565,8.405031258007511e-05,0.00014048625598661602
436,0.024914130568504333,0.002634467324241996,8.339810301549733e-05,0.00013939852942712605
437,0.02472328022122383,0.0026163537986576557,8.27518742880784e-05,0.0001383173803333193
438,0.024533849209547043,0.00259840558283031,8.211042586481199e-05,0.0001372440019622445
439,0.02434583008289337,0.0025806333869695663,8.147519110934809e-05,0.00013617676449939609
440,0.024159207940101624,0.0025630281306803226,8.084506407612935e-05,0.00013511671568267047
441,0.023973988369107246,0.002545588416978717,8.022028487175703e-05,0.0001340637099929154
442,0.023790162056684494,0.0025283184368163347,7.960128277773038e-05,0.0001330171653535217
443,0.02360769733786583,0.002511209575459361,7.898722105892375e-05,0.00013197764928918332
444,0.023426610976457596,0.002494269981980324,7.837873272364959e-05,0.0001309446815866977
445,0.023246875032782555,0.0024774891790002584,7.777508290018886e-05,0.00012991877156309783
446,0.02306850627064705,0.002460875315591693,7.717727567069232e-05,0.00012889901699963957
447,0.02289145439863205,0.002444423735141754,7.658432150492445e-05,0.0001278859854210168
448,0.022715730592608452,0.0024281335063278675,7.59960021241568e-05,0.00012687996786553413
449,0.02254134975373745,0.0024120050948113203,7.541332161054015e-05,0.00012588012032210827
450,0.022368263453245163,0.002396033611148596,7.483538502128795e-05,0.00012488690845202655
451,0.022196482867002487,0.0023802255745977163,7.426289084833115e-05,0.0001238996919710189
452,0.02202601544559002,0.0023645665496587753,7.369428931269795e-05,0.00012292020255699754
453,0.021856825798749924,0.0023490749299526215,7.31319232727401e-05,0.0001219456025864929
454,0.02168891206383705,0.0023337295278906822,7.257328979903832e-05,0.00012097855505999178
455,0.021522272378206253,0.002318546175956726,7.202010601758957e-05,0.00012001714640064165
456,0.021356899291276932,0.002303515328094363,7.1471426053904e-05,0.00011906241707038134
457,0.021192777901887894,0.0022886362858116627,7.092736632330343e-05,0.00011811405420303345
458,0.02102990821003914,0.0022739176638424397,7.038887270027772e-05,0.00011717104644048959
459,0.02086827903985977,0.002259338041767478,6.985323852859437e-05,0.00011623617319855839
460,0.020707868039608,0.002244924660772085,6.932426185812801e-05,0.00011530517076607794
461,0.020548678934574127,0.002230642829090357,6.879788998048753e-05,0.00011438246292527765
462,0.020390713587403297,0.0022165263071656227,6.827776087448001e-05,0.00011346410610713065
463,0.02023395150899887,0.0022025471553206444,6.776100053684786e-05,0.00011255303979851305
464,0.020078403875231743,0.002188717946410179,6.724899139953777e-05,0.00011164786701556295
465,0.01992403157055378,0.0021750405430793762,6.674184260191396e-05,0.00011074806388933212
466,0.01977083832025528,0.0021614956203848124,6.623778608627617e-05,0.00010985563130816445
467,0.019618820399045944,0.002148117870092392,6.574027065653354e-05,0.00010896675667027012
468,0.019467981532216072,0.002134856302291155,6.524365744553506e-05,0.00010808759543579072
469,0.019318293780088425,0.0021217670291662216,6.475537520600483e-05,0.00010720987484091893
470,0.019169777631759644,0.0021087939385324717,6.426783511415124e-05,0.00010634201316861436
471,0.019022390246391296,0.0020959856919944286,6.37866833130829e-05,0.00010547735291766003
472,0.018876153975725174,0.002083301078528166,6.330832547973841e-05,0.00010462020873092115
473,0.01873103901743889,0.0020707640796899796,6.283519178396091e-05,0.000103767539258115
474,0.018587056547403336,0.002058363286778331,6.236544868443161e-05,0.00010292147635482252
475,0.01844419352710247,0.0020460954401642084,6.189939449541271e-05,0.00010208158346358687
476,0.018302427604794502,0.002033976372331381,6.14389282418415e-05,0.00010124559048563242
477,0.018161771818995476,0.002021975349634886,6.098022640799172e-05,0.00010041773202829063
478,0.018022209405899048,0.002010131487622857,6.052759272279218e-05,9.959318413166329e-05
479,0.017883747816085815,0.001998399617150426,6.007671254337765e-05,9.8776763479691e-05
480,0.017746366560459137,0.001986827002838254,5.9632689954014495e-05,9.796269296202809e-05
481,0.017610037699341774,0.001975360792130232,5.918850365560502e-05,9.715827036416158e-05
482,0.01747480034828186,0.00196405709721148,5.8752357290359214e-05,9.635507012717426e-05
483,0.017340613529086113,0.001952849910594523,5.831591988680884e-05,9.556172881275415e-05
484,0.017207490280270576,0.0019418156007304788,5.788755515823141e-05,9.476918785367161e-05
485,0.017075415700674057,0.0019308612681925297,5.745740054408088e-05,9.398814290761948e-05
486,0.01694437861442566,0.0019200908718630672,5.7037908845813945e-05,9.320496610598639e-05
487,0.01681438274681568,0.0019093874143436551,5.661434988724068e-05,9.243561362382025e-05
488,0.01668541133403778,0.0018988760421052575,5.6202119594672695e-05,9.166324889520183e-05
489,0.016557466238737106,0.0018884203163906932,5.578548734774813e-05,9.090497042052448e-05
490,0.01643052138388157,0.0018781694816425443,5.538152618100867e-05,9.014199167722836e-05
491,0.016304604709148407,0.0018679533386602998,5.497029269463383e-05,8.939622057368979e-05
492,0.016179684549570084,0.0018579656025394797,5.4574997193412855e-05,8.86421839823015e-05
493,0.01605575904250145,0.0018479820573702455,5.416887506726198e-05,8.790888387011364e-05
494,0.015932826325297356,0.0018382597481831908,5.3782863687956706e-05,8.716279262444004e-05
495,0.015810877084732056,0.0018284914549440145,5.338045957614668e-05,8.644338231533766e-05
496,0.0156899131834507,0.0018190474947914481,5.300529664964415e-05,8.570334466639906e-05
497,0.015569915995001793,0.001809474779292941,5.26044714206364e-05,8.499994146404788e-05
498,0.015450890175998211,0.0018003303557634354,5.2242903620935977e-05,8.426269778283313e-05
499,0.015332824550569057,0.0017909161979332566,5.183901885175146e-05,8.358006016351283e-05
